address,categories,city,latitude,longitude,name,postalCode,province,reviews_date,reviews_rating,reviews_text,reviews_userProvince
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,3.0,"There is only one person working at this hotel, that saved this review from being horrible. Cedric was made me feel welcomed here and tried to help me when no one else would. Others at the front desk were plain rude, and generally I'm easy to please with just a slight bit of customer service. Cedric went above and beyond, because of him I didn't cancel my reservation and stay elsewhere.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,Everything was great,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,"very nice staff, beautiful pool area",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,our stay was great.no complaints,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,5.0,The Big Blues Bender was awsome. .. And it was comfortable and enjoyable. ...,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,"Overall not a bad place. After reading a prior review from a Lady I was a little leary of staying here because of deposit drama. But they do take a 50 deposit upon check-in and it was immediately credited upon check-out. They did put us on the back side of the hotel. Did hear a couple of trains during the night, ac was a little loud but really not a bad place. Was clean comfortable. Great location, walk out the lobby, cross the street and you are on Fremont Street.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,Amazing,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,This hotel was horrible do not stay here...find a better hotel for the money you will spend,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,"Nothing listed in the Hotels.com description was offered. No room service, no dry cleaning / laundry service.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,I BOOKED ON HOTELS.COM TO FIND A CHEAP ROOM JUST TO SLEEP FROM 6AM TO 1PM....THEY GOT ME IN A ROOM THAT ENDED UP COSTING 70 BUCKS WITH HIDDEN FEES AND A RIDICULOUS 11AM CHECKOUT WITH A THREAT TO CHARGE 250 IF EVEN A FEW MINUTES LATE CHECKING OUT.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,"Perfect location at the entrance to Freemont Street. Room is very comfortable but with the resort fee, is a bit over priced",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,5.0,It was Great...hotel so far one of the best.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,3.0,"This place was economical but they have really poor customer service during the check out. For those wanting an express check out - you cant easily get a receipt for business services because the hotel staff takes a long time with check in process with little thought to check out process. They need two lines. People need receipts, and cant wait 30 minutes to check out. Consider putting receipt under doors the night before check out.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,4.0,The Plaza was a great value for the money. The rooms were a little worn but the were quiet and comfortable. It was great for everything going on downtown and plenty of food choices in the hotel or nearby,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,4.0,Was enjoyable...only thing was the switch for the lamp didn't work so I had to reach under dresser to unplug it...shower curtain was a little dirty ..1 ewww! Emoji for that!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,I was not happy with the stay. The room looked bad. The TV didn't work and bed sheets had stains. AC didn't work properly. I will never go back and stay there.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,great for a one night stay,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,4.0,"It was great but the bathroom was so small, the casino was too smokey",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,4.0,The room was clean but a little old.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,1.0,The room was okay for the price. I would not stay there again. The hotel is being renovated and I was in a newly renovated room. If you don't mind the basics and care more about the price then this might work for you. The room itself was half renovated--one of the chairs was old and gross but the room is pretty basic. It's like a fancy Motel 6. My friend was on a budget otherwise I definitely would not have stayed here. The pool was closed--was only open to some people but the guy who worked there wouldn't even let me look through the glass door at the pool. He was rude. I asked if I could look through the glass door to check out their new pool and he said no the pool was closed--it was five minutes to 7 and they close at 7. Yikes. The fire alarm went off when we were there. One of the staff told us we could ignore it. My friend was concerned so we went to the front desk to find out. No one would talk to us and we had to wait to get someone's attention. It took a long time before we found out it was a false alarm and eventually they gave an all clear. BTW the check in line was ridiculously long and only one person was at the counter. They seem sad to work there.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,4.0,"Nice room, friendly staff, free parking",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,November,3.0,"Room was nice location, but hotel was in poor shape, there were crumbs all over the night stand, and the furniture was falling apart. Also the bathroom wasn't the cleanest.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,5.0,Had fun playing Let It Ride. I had a great dealer at the Plaza and walked away with money. And I love the bar back by the Valet Parking. Good service and good poker machines.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,October,2.0,Put on your walking shoes because this place does NOT have parking close to the hotel. The area of town it is in is also not the most desirable. Guess I should have known that for the price. Rooms had been redecorated but weren't modern by any stretch of the imagination. I'd pass on the opportunity to stay here again.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,EVERYTHING WAS OK EXCEPT FOR THAT UPON CHECKING IN I WAS CHARGED MORE THAN I WAS QUOTED AND THE FRONT DESK DID NOT TELL ME HOW MUCH THEY WERE CHARGING MY CARD UNTIL AFTER THEY PROCESSED 2 TRANSACTIONS... IT WAS MORE THAN I WAS TOLD I WOULD NEED TO PAY AT CHECK IN... GINA,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,August,3.0,Great!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,1.0,They charge me extra money just for stay 15 more minutes,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,3.0,Lost water all morning in the South Tower -16th floor. Finally fixed. Management gave us 20 credit to use at their restaurant. 16th floor ice machine did not work for the entire week we were there. Slow elevators. Comfortable bed. Nice view from room. No coffee pot or refrigerator.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,4.0,Good hotel to stay in for affordable price,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,Great location staff was helpful and friendly great value,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,4.0,"IT WAS REALLY NICE GREAT GET AWAY,",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,I staid 3 nights for family vacation,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,3.0,It was a place to stay. nothing to exciting.,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,Clean and A nice new pool!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,5.0,we enjoyed this hotel so much. right at the end of Fremont Street. room was comfortable and clean. we always stay here!,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,September,5.0,It was amazing. I will definitely be checking back in !,
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,"I loved it here, went with my boyfriends family. I loved the size of the room as well, the only things i didn't like was the bad smell at the bottom of the elevator. It smelled like BO. Another thing is when checking out to get an elevator takes like 30 mins to an hour and the stairs isn't an option when you're on the 12th floor. Everything else was good. I didn't like that our bed sheets had some dirty spots on them.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,July,5.0,"Liked the convenience of Fremont Street. Did not like the access to the parking garage, when staying in the North Tower. Liked the convenience of all the restaurants. Didn't like that the pool was only open until 7pm. The hotel staff was friendly. Didn't like having to pay the resort fees in addition to the room price. It should be included in the negotiated rate. The beds were very comfortable. The A/C worked awesome, since it was so hot.....108 in the day/ 98 in the night. Maintenance came quickly for a clogged toilet. Overall it was great, we had fun not worrying about the small stuff.",
1 Main St,Hotels,Las Vegas,36.171617,-115.146375,Plaza Hotel and Casino - Las Vegas,89101,NV,June,1.0,"This was a terrible experience since our ac would not cool the room, we got locked out of our room on the 21st floor with 2 seven year old twins, and our room was not clean. The housekeepers (i guess you call them) did not clean, fix beds, leave towels, soap or toilet paper. I am unhappy and feel as though i should be compensated for this horrible experience.",
