address,categories,city,latitude,longitude,name,postalCode,province,reviews.date,reviews.rating,reviews.text,reviews.userProvince
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,October,5.0,Bad: We liked everything. Good: The beds were comfortable the rooms were clean,
200 North Main Street,"Hotels,Hotel",Las Vegas,36.17432,-115.14565,Main Street Station Casino Brewery Hotel,89101,NV,January,4.8,"Good: The location was easily accessible to any downtown activities and the strip, we went to the pinball neon museum and the fremont street experience in one day. It was great",
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,February,2.5,"Bad: Old outdated rooms, even though its a classic hotel does not mean they dont have to put forth effort to modernize rooms. Good: Was right in Fremont street",
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,June,4.6,Bad: One of the things we did not like was the fact that we couldn't wake up to a cup of coffee in the morning without paying an arm and a leg for one. The other was that they should at least offer free coffee and beverages to their customers. Washington State casino have a coffee and soda machines for their customers to enjoy as they play. I also do not like the idea of casinos shoving resorts fees down a person throat when they know that the percentage of customers do not use the resorts. Good: I enjoyed the friendly staff.,
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,June,4.4,Good: The hotel room was spacious and very comforting.....,
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,August,5.0,Bad: We hated the window were fake. Good: I liked the location the most,
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,June,3.75,"Bad: The room needs to be updated. The bathroom fixtures needs to be renovated. The layout of the room was a little a awkward, there needs to be better lighting and a vanity under the large mirror. The property itself could use use an update as well, it needs to be modernized. Good: It was close to all the activities on Fremont Street. I enjoyed being in the center of Downtown, everything was within walking distance.",
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,February,4.8,Bad: The bed was too soft for my mate and we need more pillows. They were happy to provide the additional pillows. Good: The entire staff was very nice. The room was clean and we stayed on the north-side and did not hear any noise from Fremont Street.,
200 North Main Street,"Hotels,Hotel",Las Vegas,36.17432,-115.14565,Main Street Station Casino Brewery Hotel,89101,NV,February,4.4,"Bad: Street noise. Good: Decor, table games, dining",
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,August,4.4,"Bad: No wifi in the rooms in 2017. Good: Great location! Friendly staff and you can buy your breakfast in the casino. There is no free Wifi in the rooms, but you can enjoy free Wifi in the lobby. Room was spacious enough and linnens were clean. Room looked like it was recently updated and we enjoyed our stay.",
200 North Main Street,"Hotels,Hotel",Las Vegas,36.17432,-115.14565,Main Street Station Casino Brewery Hotel,89101,NV,March,4.6,Bad: Nothing . Good: Really nice casino brew pub hotel rooms were massive and clean great location for fremount street and affordable drink and food prices easy to get to the strip using local transport,
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,June,4.6,Bad: the entire atmosphere of being downtown Las Vegas. Good: Everything was very convenient to get to.,
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,August,5.0,Bad: That I couldn't stay longer because of work. Good: All the lights and the view,
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,January,3.55,"Bad: I guess the lack of facilities in the modern world. No pool, hot tub, gym. We got lost a few times walking down stairs, even went into their staff lounge and kitchen by accident. No free wifi anywhere! 10 a day per device.... Good: We loved being in the center of action and its great value. All the staff were very helpful.",
200 Fremont Street,"Hotels,Hotel",Las Vegas,36.170890500000006,-115.14307,Fremont Hotel & Casino,89101,NV,May,3.75,"Bad: Beds were very hard and lumpy, rooms and hallways smelled of smoke and the AC cooled barely. Good: Ease of access to multiple things, great places to eat.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,3.75,Bad: Was told I would get a robe and didn't.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,4.6,Bad: Spa wasn't available. Good: Staff are exceptional and very friendly,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,5.0,"Bad: Car was freshly washed before we arrived to valet the car. 3 days later, the car was filled with hard water marks from the sprinklers and now we need to get the car detailed to remove the spots. A bit frustrating to not get the car back in the same condition... Good: Location great, staff was pleasant, buffet was good and the chef that made the omelet was amazing",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.4,"Bad: I didn't like that check-in 'begins' at 4pm. You check in and wait for them to call you when your room is ready. Ours was ready at 6p. This was more of a plain hotel, not like a 'Vegas' hotel. Food, entertainment, and 'gambling' were limited. This is the best spot to be AWAY from Vegas while IN Vegas...if that's what you're looking for. Good: All amenities were top of the line.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.6,"Bad: Nothing!. Good: 1.Great location, although 1 block back from the strip it is very central and perhaps better than staying on the strip to the far left or right. 2. Value for money for the size and comfort of the room 3. Short walk from hotel room to lobby entry unlike most mega hotels in Vegas 4. Small bar/casino across the road with 1 beer... unheard of on the strip",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,4.15,"Bad: I booked a room with city view but they said the only view is of the wheel. Good: The staff were helpful, comfortable beds and location.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,3.35,Bad: I was overcharged at the property and after two requests to front desks no one got back to me. The third time I went to follow up myself. They overcharged me 130 dollars for the room. The hotel was under renovation so it was not good being on a partial construction site with the sound of drills going off. I would advise to shop around on the strip. Good: Bed was comfortable,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,1.65,Bad: Pre-paid for a premium room with two double beds but was given a disability access room with a king bed. .,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.15,Bad: View from room over car park. Good: Great location just off the main strip near Caesars Palace. Room comfortable and staff helpful. Allowed us to have a late check out at no extra cost.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,2.1,"Bad: The first room - AC not working. No hot water in bathroom. The second room - was not totally cleaned. Leftover shampoo, conditioner, and soap were found in tub area. AC is noisy.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,3.95,"Good: Structure, room",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,5.0,"Good: Excellent location, clean interior, very good staff. Easy check in/out. Free parking where the nearby hotels charge for parking even if you stay there.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,5.0,"Good: Didnt smell like smoke, and no gambling",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,2.9,"Bad: They cannot find my booking ticket when I arrived, and the girl who serve us went to have joke with others, let us wait for her for a long time. Mini bar is empty.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,4.4,Bad: No pool. The Breakfast room was not appealing. The buffet was limited. Good: The heavenly beds,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,4.8,"Bad: The elevator was tricky to use as you had to insert your room key which didn't always work. The front desk never mentioned it either so I had to figure it out on my own. Good: The location was great. The room was basic but still nice and clean. The pool was low key, perfect for relaxing.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,3.95,Bad: Restaurant was bad. Good: Thank God for the Starbucks,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,4.8,Bad: More restaurants. Good: Very friendly staff.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,2.1,Bad: No my experience was horrible it was a bad experience frome the moment we arrived to the moment we left. I had 6 rooms reserved 2 were canceled by hotel then when we asked questions the manager decides to to rais his voice at us to the point everyone on line to check in and around tje aria was able to here what was going on. My guest were unhappy they traveled from sacramento to vegas a 9 hour drive to vet bad service. Then vale was horrible my sisters car was broken into while on possession of vale instead of helping they yelled at her and dint help her. Ontop of that all my guest and I were separated and it was hard to meet up in my room they elevaters only alow access to your floor not others. Good: . No my experience was horrible it was a bad experience frome the moment we arrived to the moment we left. I had 6 rooms reserved 2 were canceled by hotel then when we asked questions the manager decides to to rais his voice at us to the point everyone on line to check in and around tje aria was able to here what was going on. My guest were unhappy they traveled from sacramento to vegas a 9 hour drive to vet bad service. Then vale was horrible my sisters car was broken into while on possession of vale instead of helping they yelled at her and dint help her. Ontop of that all my guest and I were separated and it was hard to meet up in my room they elevaters only alow access to your floor not others,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,4.8,Good: Great stay for short stay.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,5.0,"Bad: At breakfast the waiter gave you a receipt stating that although the breakfast was free (included in the price of B B) it was worth 49.98, ie they were after a tip. I felt this was unnecessary and made guests feel uncomfortable. The breakfast was self service, the waiters just brought tea and coffee. Good: This hotel was lovely, very clean, good breakfast and friendly staff. Good situation,about 5 minutes walk to The Strip.",
